CAP2,1844,74548.64722,-61287.60206,552.378
CAP2,1845,74509.51071,-61259.07545,553.15
CAP2,1846,74470.36381,-61230.48727,553.912
CAP2,1847,74431.31781,-61201.73464,554.759
CAP2,1848,74392.43683,-61172.77521,555.537
CAP2,1849,74353.67591,-61143.61332,556.221
CAP2,1850,74315.05055,-61114.24553,556.942
CAP2,1851,74276.56643,-61084.68416,557.686
CAP2,1852,74238.22491,-61054.95456,558.426
CAP2,1853,74199.99516,-61025.11162,559.189
CAP2,1854,74161.86872,-60995.15978,560
CAP2,1855,74123.95169,-60965.07815,561.026
CAP2,1856,74086.31599,-60934.84673,562.341
CAP2,1857,74048.91713,-60904.51019,563.583
CAP2,1858,74011.69052,-60874.05942,564.631
CAP2,1859,73974.5961,-60843.52576,565.53
CAP2,1860,73937.58583,-60812.89264,566.255
CAP2,1861,73900.58259,-60782.10618,566.917
CAP2,1862,73863.52995,-60751.13215,567.681
CAP2,1863,73826.48762,-60719.98543,568.595
CAP2,1864,73789.4658,-60688.70826,569.565
CAP2,1865,73752.40478,-60657.29631,570.396
CAP2,1866,73715.33675,-60625.73,571.204
CAP2,1867,73678.24493,-60594.04747,571.997
CAP2,1868,73641.12807,-60562.28115,572.909
CAP2,1869,73603.97521,-60530.45183,573.82
CAP2,1870,73566.74273,-60498.60317,574.658
CAP2,1871,73529.40626,-60466.73684,575.485
CAP2,1872,73491.95927,-60434.86007,576.326
CAP2,1873,73454.43332,-60402.96396,577.245
CAP2,1874,73416.83931,-60371.06352,578.24
CAP2,1875,73379.28188,-60339.08152,579.342
CAP2,1876,73341.80157,-60306.97051,580.554
CAP2,1877,73304.37326,-60274.75948,581.736
CAP2,1878,73266.96227,-60242.44834,582.802
CAP2,1879,73229.54098,-60210.04831,583.663
CAP2,1880,73191.98548,-60177.58527,584.351
CAP2,1881,73154.33688,-60145.02366,584.931
CAP2,1882,73116.61895,-60112.31982,585.475
CAP2,1883,73078.83228,-60079.45053,585.933
CAP2,1884,73040.98005,-60046.43233,586.539
CAP2,1885,73003.14909,-60013.27779,587.573
CAP2,1886,72965.46708,-59979.9809,589.081
CAP2,1887,72927.93728,-59946.59657,590.614
CAP2,1888,72890.5366,-59913.08189,592.09
CAP2,1889,72853.30151,-59879.38763,593.492
CAP2,1890,72816.2328,-59845.5586,594.957
CAP2,1891,72779.21165,-59811.72811,596.646
CAP2,1892,72742.18982,-59777.94796,598.287
CAP2,1893,72705.08385,-59744.23605,599.722
CAP2,1894,72667.83538,-59710.64569,601.023
CAP2,1895,72630.37106,-59677.2288,602.473
CAP2,1896,72592.73083,-59644.06381,604.293
CAP2,1897,72554.98008,-59611.16273,606.425
CAP2,1898,72517.1626,-59578.54179,608.785
CAP2,1899,72479.35022,-59546.1492,611.183
CAP2,1900,72441.55845,-59513.93596,613.438
CAP2,1901,72403.8308,-59481.79227,615.61
CAP2,1902,72366.24449,-59449.63837,617.661
CAP2,1903,72328.78411,-59417.44735,619.646
CAP2,1904,72291.46238,-59385.28444,621.993
CAP2,1905,72254.29479,-59353.17499,624.453
CAP2,1906,72217.21192,-59321.11731,626.697
CAP2,1907,72180.27935,-59289.00485,628.851
CAP2,1908,72143.6409,-59256.6716,630.793
CAP2,1909,72107.29275,-59224.0521,632.558
CAP2,1910,72071.20531,-59191.16591,634.371
CAP2,1911,72035.27337,-59158.15061,636.263
CAP2,1912,71999.40555,-59125.13097,638.219
CAP2,1913,71963.49537,-59092.218,640.16
CAP2,1914,71927.43874,-59059.48894,642.117
CAP2,1915,71891.29094,-59026.87844,643.925
CAP2,1916,71855.05966,-58994.36128,645.596
CAP2,1917,71818.76667,-58961.84257,647.137
CAP2,1918,71782.46993,-58929.25874,648.678
CAP2,1919,71746.26821,-58896.56224,650.225
CAP2,1920,71710.17173,-58863.70116,651.723
CAP2,1921,71674.25769,-58830.60596,653.129
CAP2,1922,71638.59418,-58797.14895,654.294
CAP2,1923,71603.2401,-58763.2858,655.326
CAP2,1924,71568.13395,-58729.03873,656.237
CAP2,1925,71533.17289,-58694.50407,657.104
CAP2,1926,71498.35576,-58659.7174,658.052
CAP2,1927,71463.69914,-58624.67727,659.067
CAP2,1928,71429.28138,-58589.35111,660.126
CAP2,1929,71395.10509,-58553.74915,661.219
CAP2,1930,71361.12791,-58517.94406,662.298
CAP2,1931,71327.29592,-58481.96263,663.291
CAP2,1932,71293.51649,-58445.83007,664.074
CAP2,1933,71259.6973,-58409.59662,664.636
CAP2,1934,71225.80619,-58373.26382,665.208
CAP2,1935,71191.80975,-58336.8718,665.828
CAP2,1936,71157.66688,-58300.44866,666.566
CAP2,1937,71123.44948,-58263.98397,667.449
CAP2,1938,71089.19231,-58227.45994,668.29
CAP2,1939,71054.91974,-58190.83223,669.065
CAP2,1940,71020.61117,-58154.09184,669.804
CAP2,1941,70986.24482,-58117.25656,670.608
CAP2,1942,70951.79241,-58080.37973,671.493
CAP2,1943,70917.24111,-58043.5,672.472
CAP2,1944,70882.57678,-58006.63505,673.568
CAP2,1945,70847.82253,-57969.83688,674.775
CAP2,1946,70812.96295,-57933.12017,676.051
CAP2,1947,70778.01479,-57896.51324,677.42
CAP2,1948,70742.99596,-57859.96843,678.876
CAP2,1949,70707.92841,-57823.50818,680.342
CAP2,1950,70672.82351,-57787.11027,681.723
CAP2,1951,70637.69165,-57750.74936,683.035
CAP2,1952,70602.57394,-57714.36622,684.273
CAP2,1953,70567.51015,-57677.91931,685.432
CAP2,1954,70532.53628,-57641.37305,686.528
CAP2,1955,70497.68315,-57604.66967,687.545
CAP2,1956,70462.96615,-57567.75739,688.507
CAP2,1957,70428.393,-57530.63597,689.415
CAP2,1958,70393.92518,-57493.32488,690.222
CAP2,1959,70359.52543,-57455.83888,691.067
CAP2,1960,70325.12702,-57418.24165,691.988
CAP2,1961,70290.74142,-57380.55841,693.126
CAP2,1962,70256.30306,-57342.90051,694.366
CAP2,1963,70221.75822,-57305.18471,695.762
CAP2,1964,70187.07203,-57267.45703,697.195
CAP2,1965,70152.22025,-57229.78424,698.698
CAP2,1966,70117.22838,-57192.11734,700.272
CAP2,1967,70082.11452,-57154.49633,701.841
CAP2,1968,70046.92354,-57116.87098,703.359
CAP2,1969,70011.66459,-57079.18486,704.831
CAP2,1970,69976.38119,-57041.44384,706.261
CAP2,1971,69941.06052,-57003.6287,707.697
CAP2,1972,69905.6949,-56965.76323,709.165
CAP2,1973,69870.36528,-56927.81019,710.709
CAP2,1974,69835.14609,-56889.72237,712.351
CAP2,1975,69800.06949,-56851.49965,714.118
CAP2,1976,69765.11353,-56813.18191,716.03
CAP2,1977,69730.19753,-56774.8524,717.963
CAP2,1978,69695.25833,-56736.56445,719.865
CAP2,1979,69660.30497,-56698.31795,721.735
CAP2,1980,69625.3517,-56660.12489,723.58
CAP2,1981,69590.39575,-56621.97328,725.453
CAP2,1982,69555.32435,-56583.94024,727.342
CAP2,1983,69520.03064,-56546.15766,729.305
CAP2,1984,69484.42354,-56508.688,731.303
CAP2,1985,69448.57633,-56471.50136,733.319
CAP2,1986,69412.57622,-56434.53118,735.265
CAP2,1987,69376.49004,-56397.68412,737.174
CAP2,1988,69340.36284,-56360.91851,739.069
CAP2,1989,69304.16748,-56324.26703,740.98
CAP2,1990,69267.81807,-56287.80233,742.917
CAP2,1991,69231.31066,-56251.57043,744.932
CAP2,1992,69194.6054,-56215.59489,746.947
CAP2,1993,69157.7332,-56179.85658,748.92
CAP2,1994,69120.75316,-56144.26796,750.81
CAP2,1995,69083.7217,-56108.77712,752.632
CAP2,1996,69046.65944,-56073.34418,754.401
CAP2,1997,69009.58553,-56037.93201,756.115
CAP2,1998,68972.51171,-56002.52873,757.742
CAP2,1999,68935.48411,-55967.11646,759.358
CAP2,2000,68898.56954,-55931.64495,761.022
CAP2,2001,68861.84377,-55896.03121,762.718
CAP2,2002,68825.36333,-55860.24391,764.358
CAP2,2003,68789.16797,-55824.20914,765.865
CAP2,2004,68753.23727,-55787.93712,767.207
CAP2,2005,68717.5184,-55751.41909,768.451
CAP2,2006,68682.09635,-55714.57348,769.655
CAP2,2007,68646.94138,-55677.43139,770.783
CAP2,2008,68611.95336,-55640.07274,771.872
CAP2,2009,68577.04882,-55602.54974,773.009
CAP2,2010,68542.11356,-55564.94062,774.005
CAP2,2011,68507.10243,-55527.2975,774.753
CAP2,2012,68472.03864,-55489.57126,775.822
CAP2,2013,68436.93894,-55451.7829,776.93
CAP2,2014,68401.79937,-55413.91431,777.943
CAP2,2015,68366.56093,-55375.98061,778.816
CAP2,2016,68331.18885,-55337.97435,779.523
CAP2,2017,68295.66783,-55299.87019,780.03
CAP2,2018,68259.98496,-55261.64291,780.358
CAP2,2019,68224.11329,-55223.28229,780.646
CAP2,2020,68188.06572,-55184.81199,780.985
CAP2,2021,68151.84725,-55146.20679,781.097
CAP2,2022,68115.46318,-55107.4578,781.266
CAP2,2023,68078.97368,-55068.50413,781.315
CAP2,2024,68042.35074,-55029.32977,780.935
CAP2,2025,68005.47083,-54989.9804,780.434
CAP2,2026,67968.32885,-54950.38646,779.808
CAP2,2027,67930.89283,-54910.56416,778.681
CAP2,2028,67893.03424,-54870.49284,777.191
CAP2,2029,67854.74278,-54830.16073,775.568
CAP2,2030,67815.99023,-54789.62393,774.213
CAP2,2031,67776.76766,-54748.95979,773.145
CAP2,2032,67737.11095,-54708.21253,772.352
CAP2,2033,67696.98797,-54667.45494,771.656
CAP2,2034,67656.38975,-54626.71068,770.938
CAP2,2035,67615.36126,-54585.99153,770.113
CAP2,2036,67573.97702,-54545.22949,769.302
CAP2,2037,67532.29219,-54504.38589,768.674
CAP2,2038,67490.34673,-54463.47562,768.2
CAP2,2039,67448.09809,-54422.59057,768.015
CAP2,2040,67405.62849,-54381.76619,768.187
CAP2,2041,67363.02025,-54340.97449,768.655
CAP2,2042,67320.30282,-54300.21545,769.116
CAP2,2043,67277.49422,-54259.46674,769.428
CAP2,2044,67234.6033,-54218.69726,769.838
CAP2,2045,67191.67657,-54177.92178,770.354
CAP2,2046,67148.72153,-54137.1464,770.997
CAP2,2047,67105.68937,-54096.4377,771.718
CAP2,2048,67062.58403,-54055.79423,772.31
CAP2,2049,67019.44154,-54015.18487,772.781
CAP2,2050,66976.31175,-53974.54729,773.189
CAP2,2051,66933.23732,-53933.8787,773.577
CAP2,2052,66890.15509,-53893.23811,774.052
CAP2,2053,66847.0176,-53852.70887,774.685
CAP2,2054,66803.82244,-53812.31442,775.333
CAP2,2055,66760.56807,-53772.08753,775.981
CAP2,2056,66717.23282,-53732.02066,776.539
CAP2,2057,66673.79234,-53692.13169,776.995
CAP2,2058,66630.20666,-53652.37618,777.245
CAP2,2059,66586.51566,-53612.69178,777.283
